~id,~label,~from,~to,start_time:string,end_time:string,duration:string,caller_location:string,callee_location:string,cost:float,service_provider_id:string,billing_indicator:string,call_status:string,rate_plan:string,currency:string,caller_state:string,callee_state:string,caller_zipcode:string,callee_zipcode:string,caller_latitude:float,caller_long:float,callee_latitude:float,callee_long:float,caller_country:string,callee_country:string
4028163,sms,1011231003,1011231021,2024-08-15 09:33:20.477944,2024-08-15 09:40:38.477944,0:07:18,Hepburn,Commodore,0.4,SP002,Billable,Answered,Essentials,USD,Iowa,Pennsylvania,51632,15729,40.8476,-95.0166,40.7154,-78.9375,United States,United States
6053375,voice,1011231002,1011231020,2024-08-15 09:42:20.607687,2024-08-15 10:32:03.607687,0:49:43,Zia Pueblo,Greens Fork,2.97,SP003,Billable,Failed,Go5G,USD,New Mexico,Indiana,87053,47345,35.52,-106.7149,39.8917,-85.0411,United States,United States
8891046,voice,1011231004,1011231020,2024-08-15 09:29:20.734058,2024-08-15 10:07:00.734058,0:37:40,Talent,Fort Dick,1.75,SP001,Non-Billable,Failed,Essentials,USD,Oregon,California,97540,95531,42.2404,-122.7807,41.8663,-124.1526,United States,United States
6955173,sms,1011231007,1011231004,2024-08-15 09:28:20.860831,2024-08-15 10:16:17.860831,0:47:57,Bossier City,Secretary,4.82,SP003,Non-Billable,Failed,Go5GPlus,USD,Louisiana,Maryland,71111,21664,32.5224,-93.6668,38.6081,-75.947,United States,United States
7648106,voice,1011231007,1011231010,2024-08-15 09:28:20.985817,2024-08-15 10:22:56.985817,0:54:36,Port Lions,Centerview,3.61,SP003,Non-Billable,Failed,Essentials,USD,Alaska,Missouri,99550,64019,57.8758,-152.8737,38.7462,-93.8442,United States,United States
6066982,sms,1011231021,1011231020,2024-08-15 09:29:21.112947,2024-08-15 10:21:04.112947,0:51:43,Cassoday,West Warren,1.53,SP002,Billable,Answered,Go5GPlus,USD,Kansas,Massachusetts,66842,01092,38.0386,-96.6386,42.2168,-72.2366,United States,United States
1955970,sms,1011231004,1011231018,2024-08-15 09:39:21.237414,2024-08-15 10:11:50.237414,0:32:29,West Newton,Shepardsville,2.83,SP003,Billable,Failed,Essentials,USD,Pennsylvania,Indiana,15089,47885,40.2094,-79.7699,39.6018,-87.4265,United States,United States
3062639,voice,1011231001,1011231017,2024-08-15 09:34:21.368081,2024-08-15 09:56:12.368081,0:21:51,Baidland,Deering,0.62,SP004,Billable,Answered,Go5GNext,USD,Pennsylvania,Missouri,15063,63840,40.1888,-79.9549,36.1911,-89.8843,United States,United States
6156397,sms,1011231000,1011231007,2024-08-15 09:55:21.502805,2024-08-15 10:10:50.502805,0:15:29,Stevinson,Monte Rio,4.51,SP002,Billable,Missed,Go5G,USD,California,California,95374,95462,37.3247,-120.8497,38.4684,-123.0148,United States,United States
2020993,voice,1011231003,1011231007,2024-08-15 09:47:21.629829,2024-08-15 09:47:54.629829,0:00:33,Poughkeepsie,Sunland Estates,0.94,SP004,Non-Billable,Busy,Essentials,USD,New York,Washington,12602,98848,41.695,-73.9211,47.074,-120.0284,United States,United States
7577192,sms,1011231016,1011231011,2024-08-15 09:16:21.754121,2024-08-15 10:13:06.754121,0:56:45,St. Henry,Beaux Arts Village,4.01,SP004,Non-Billable,Missed,Essentials,USD,Ohio,Washington,45883,98004,40.421,-84.6324,47.5853,-122.205,United States,United States
1426130,sms,1011231013,1011231000,2024-08-15 09:11:21.883155,2024-08-15 10:00:50.883155,0:49:29,Gideon,Cranberry Lake,0.59,SP003,Billable,Missed,EssentialsSaver,USD,Oklahoma,New York,74441,12927,35.9972,-95.028,44.2063,-74.8426,United States,United States
9270013,voice,1011231019,1011231005,2024-08-15 09:53:22.013058,2024-08-15 10:51:36.013058,0:58:14,Rolling Hills,Momence,0.55,SP003,Billable,Busy,Go5GNext,USD,Wyoming,Illinois,82637,60954,42.9035,-105.8434,41.164,-87.663,United States,United States
9599651,voice,1011231021,1011231022,2024-08-15 09:42:22.137668,2024-08-15 10:16:47.137668,0:34:25,Parnell,Swannanoa,3.74,SP004,Non-Billable,Missed,EssentialsSaver,USD,Missouri,North Carolina,64475,28778,40.4384,-94.6223,35.6009,-82.3917,United States,United States
9400196,sms,1011231021,1011231009,2024-08-15 09:20:22.269220,2024-08-15 10:00:02.269220,0:39:40,Greencastle,Jasmine Estates,0.77,SP002,Billable,Failed,Go5GNext,USD,Missouri,Florida,63544,34668,40.2607,-92.8784,28.293,-82.6907,United States,United States
7277831,sms,1011231009,1011231015,2024-08-15 09:48:22.401532,2024-08-15 10:31:57.401532,0:43:35,Woodsburgh,Louviers,1.71,SP002,Non-Billable,Failed,Essentials,USD,New York,Colorado,11598,80131,40.6216,-73.7068,39.4799,-105.0033,United States,United States
5287515,voice,1011231022,1011231012,2024-08-15 09:51:22.532006,2024-08-15 10:36:07.532006,0:44:45,Marble City,Barry,3.14,SP001,Non-Billable,Failed,Go5G,USD,Oklahoma,Minnesota,74945,56210,35.5823,-94.8186,45.5581,-96.5604,United States,United States
4357835,sms,1011231009,1011231007,2024-08-15 10:01:22.658073,2024-08-15 10:25:07.658073,0:23:45,South Prairie,Broomfield,3.08,SP001,Non-Billable,Busy,Go5G,USD,Washington,Colorado,98385,80021,47.1373,-122.0939,39.9542,-105.0526,United States,United States
7284588,sms,1011231013,1011231013,2024-08-15 09:44:22.782831,2024-08-15 10:34:30.782831,0:50:08,New Burnside,Butlertown,4.1,SP003,Billable,Missed,Go5GNext,USD,Illinois,Maryland,62967,21678,37.5787,-88.7727,39.2817,-76.0995,United States,United States
7749105,sms,1011231002,1011231015,2024-08-15 09:30:22.907381,2024-08-15 10:17:33.907381,0:47:11,Frierson,Lowpoint,2.61,SP004,Billable,Missed,EssentialsSaver,USD,Louisiana,Illinois,71027,61545,32.2486,-93.6895,40.8729,-89.3138,United States,United States
4274900,sms,1011231011,1011231021,2024-08-15 10:00:23.032559,2024-08-15 10:59:08.032559,0:58:45,Pe Ell,Maunie,0.64,SP001,Billable,Failed,EssentialsSaver,USD,Washington,Illinois,98572,62861,46.5713,-123.2982,38.0355,-88.0456,United States,United States
5158940,sms,1011231007,1011231021,2024-08-15 10:05:23.156759,2024-08-15 10:06:58.156759,0:01:35,Humacao,Watova,2.51,SP004,Non-Billable,Busy,Essentials,USD,Puerto Rico,Oklahoma,00791,74048,18.152,-65.8204,36.6197,-95.6604,United States,United States
2058812,voice,1011231013,1011231002,2024-08-15 09:56:23.280236,2024-08-15 10:51:36.280236,0:55:13,McCarthy,Readlyn,1.36,SP004,Billable,Failed,Go5GPlus,USD,Alaska,Iowa,99566,50668,61.4539,-142.8648,42.7037,-92.225,United States,United States
7170883,voice,1011231003,1011231018,2024-08-15 09:53:23.403611,2024-08-15 10:16:11.403611,0:22:48,Longview,Liberty City,0.38,SP002,Non-Billable,Answered,Essentials,USD,Illinois,Texas,61852,75662,39.8859,-88.0662,32.4502,-94.9439,United States,United States
3461758,sms,1011231011,1011231006,2024-08-15 09:41:23.528405,2024-08-15 09:42:04.528405,0:00:41,Strawberry Plains,Unadilla,0.58,SP002,Billable,Busy,Go5G,USD,Tennessee,Nebraska,37871,68454,36.0632,-83.6594,40.6826,-96.2699,United States,United States
1060186,sms,1011231018,1011231004,2024-08-15 09:16:23.652055,2024-08-15 09:33:23.652055,0:17:00,La Cresta,Hunting Valley,4.51,SP003,Non-Billable,Busy,EssentialsSaver,USD,California,Ohio,93305,44022,35.3972,-118.9892,41.4802,-81.4108,United States,United States
7189282,voice,1011231020,1011231010,2024-08-15 09:34:23.776204,2024-08-15 10:10:24.776204,0:36:01,Reservoir,Point Roberts,4.87,SP001,Non-Billable,Busy,Essentials,USD,Pennsylvania,Washington,16648,98281,40.4025,-78.3849,48.9882,-123.0577,United States,United States
9889775,voice,1011231016,1011231004,2024-08-15 09:35:23.900538,2024-08-15 10:00:52.900538,0:25:29,MacDonnell Heights,Iron Gate,2.12,SP004,Billable,Answered,Essentials,USD,New York,Virginia,12603,24448,41.7165,-73.8605,37.7985,-79.7904,United States,United States
6439664,voice,1011231016,1011231005,2024-08-15 09:48:24.026802,2024-08-15 09:59:56.026802,0:11:32,Repton,Charlack,4.15,SP004,Non-Billable,Missed,Go5GNext,USD,Alabama,Missouri,36475,63114,31.4096,-87.2394,38.7029,-90.3427,United States,United States
2117178,sms,1011231017,1011231007,2024-08-15 09:46:24.152711,2024-08-15 10:04:43.152711,0:18:19,White Bear Lake,Apple Canyon Lake,1.97,SP003,Billable,Answered,EssentialsSaver,USD,Minnesota,Illinois,55110,61001,45.0656,-93.015,42.4302,-90.1642,United States,United States
5187691,sms,1011231003,1011231021,2024-08-15 09:33:24.282104,2024-08-15 10:15:57.282104,0:42:33,Fort Jones,Eighty Four,1.9,SP001,Billable,Busy,EssentialsSaver,USD,California,Pennsylvania,96032,15301,41.6086,-122.8409,40.1777,-80.1303,United States,United States
6981963,sms,1011231022,1011231001,2024-08-15 09:27:24.406035,2024-08-15 10:21:17.406035,0:53:53,Mosquito Lake,Sunnyland,4.21,SP002,Billable,Busy,Go5G,USD,Alaska,Illinois,99827,60435,59.4708,-136.1452,41.572,-88.1449,United States,United States
2679089,sms,1011231008,1011231017,2024-08-15 09:55:24.531496,2024-08-15 10:47:46.531496,0:52:22,Lake Preston,Singac,2.83,SP003,Billable,Answered,Go5G,USD,South Dakota,New Jersey,57249,07424,44.3617,-97.376,40.8849,-74.2431,United States,United States
3203406,voice,1011231012,1011231000,2024-08-15 09:59:24.655730,2024-08-15 10:55:23.655730,0:55:59,Ridgecrest Heights,Fairview Crossroads,4.73,SP002,Non-Billable,Missed,EssentialsSaver,USD,California,South Carolina,93555,29070,35.6019,-117.7042,33.7577,-81.3621,United States,United States
2672350,voice,1011231015,1011231003,2024-08-15 09:14:24.781788,2024-08-15 09:26:20.781788,0:11:56,Munhall,Talihina,1.01,SP001,Non-Billable,Busy,EssentialsSaver,USD,Pennsylvania,Oklahoma,15120,74571,40.3935,-79.9005,34.7523,-95.0409,United States,United States
3215352,sms,1011231005,1011231012,2024-08-15 10:03:24.906729,2024-08-15 11:03:03.906729,0:59:39,Dunkerton,Bull Creek,2.88,SP001,Non-Billable,Missed,Essentials,USD,Iowa,Missouri,50626,65616,42.5678,-92.1609,36.7151,-93.202,United States,United States
5275620,sms,1011231017,1011231019,2024-08-15 09:14:25.032041,2024-08-15 09:48:02.032041,0:33:37,Italy,Milton-Freewater,1.27,SP004,Non-Billable,Failed,Essentials,USD,Texas,Oregon,76651,97862,32.1857,-96.8867,45.934,-118.3909,United States,United States
1010256,sms,1011231010,1011231019,2024-08-15 09:36:25.156047,2024-08-15 09:53:30.156047,0:17:05,Fort Bridger,Kewaskum,1.75,SP002,Billable,Answered,Go5GPlus,USD,Wyoming,Wisconsin,82933,53040,41.3184,-110.3894,43.5177,-88.2306,United States,United States
7201389,sms,1011231008,1011231007,2024-08-15 09:50:25.280243,2024-08-15 10:41:01.280243,0:50:36,Denhoff,Bettsville,0.16,SP002,Non-Billable,Busy,Go5GNext,USD,North Dakota,Ohio,58430,44815,47.4786,-100.2592,41.244,-83.2338,United States,United States
1657725,voice,1011231008,1011231008,2024-08-15 09:54:25.404174,2024-08-15 10:20:41.404174,0:26:16,Hollister,Oak Valley,0.39,SP003,Non-Billable,Answered,EssentialsSaver,USD,Oklahoma,Texas,73551,75110,34.3408,-98.8712,32.0331,-96.5116,United States,United States
6230450,sms,1011231018,1011231002,2024-08-15 10:08:25.529248,2024-08-15 10:28:51.529248,0:20:26,New Bremen,Prairieburg,3.34,SP002,Non-Billable,Busy,EssentialsSaver,USD,Ohio,Iowa,45869,52219,40.4355,-84.3778,42.2376,-91.4258,United States,United States
2538554,voice,1011231006,1011231014,2024-08-15 09:40:25.653201,2024-08-15 10:10:27.653201,0:30:02,Waurika,Califon,1.76,SP001,Billable,Answered,Go5G,USD,Oklahoma,New Jersey,73573,07830,34.183,-98.0245,40.7193,-74.8371,United States,United States
6502541,voice,1011231014,1011231017,2024-08-15 09:47:25.777670,2024-08-15 10:01:56.777670,0:14:31,Flatwoods,Bruce,1.59,SP002,Non-Billable,Missed,Go5G,USD,West Virginia,South Dakota,26601,57220,38.7187,-80.654,44.4378,-96.8906,United States,United States
6656019,voice,1011231001,1011231006,2024-08-15 09:36:25.902251,2024-08-15 10:18:52.902251,0:42:27,Lockesburg,Cullowhee,4.11,SP003,Billable,Failed,EssentialsSaver,USD,Arkansas,North Carolina,71846,28723,33.9716,-94.1761,35.3097,-83.1816,United States,United States
5673712,sms,1011231022,1011231006,2024-08-15 09:31:26.028349,2024-08-15 10:26:59.028349,0:55:33,Osco,North Brentwood,2.57,SP002,Non-Billable,Missed,Go5GNext,USD,Illinois,Maryland,61274,20722,41.3465,-90.2827,38.945,-76.951,United States,United States
4751032,sms,1011231005,1011231000,2024-08-15 09:16:26.152624,2024-08-15 09:50:00.152624,0:33:34,Atglen,Beedeville,2.24,SP004,Billable,Answered,Go5GPlus,USD,Pennsylvania,Arkansas,19310,72101,39.9473,-75.9754,35.4292,-91.1107,United States,United States
5902532,voice,1011231022,1011231020,2024-08-15 09:35:26.277081,2024-08-15 10:11:00.277081,0:35:34,Aliquippa,Antonito,0.12,SP001,Non-Billable,Failed,Go5GNext,USD,Pennsylvania,Colorado,15001,81120,40.6155,-80.2547,37.0762,-106.0104,United States,United States
2752639,sms,1011231013,1011231017,2024-08-15 10:04:26.401657,2024-08-15 10:35:17.401657,0:30:51,Rye Brook,Webb,2.01,SP001,Non-Billable,Failed,Go5G,USD,New York,Iowa,10604,51366,41.0302,-73.6864,42.9497,-95.013,United States,United States
2216265,sms,1011231020,1011231004,2024-08-15 09:12:26.526758,2024-08-15 09:17:50.526758,0:05:24,Monee,Ohioville,2.56,SP004,Billable,Answered,EssentialsSaver,USD,Illinois,Pennsylvania,60449,15059,41.4181,-87.7502,40.6872,-80.4783,United States,United States
7350535,sms,1011231019,1011231001,2024-08-15 09:16:26.650801,2024-08-15 09:55:17.650801,0:38:51,Caddo Mills,Kranzburg,4.38,SP004,Billable,Missed,Go5GNext,USD,Texas,South Dakota,75135,57238,33.0504,-96.2279,44.8888,-96.9092,United States,United States
1442572,voice,1011231011,1011231015,2024-08-15 09:59:26.774730,2024-08-15 10:45:42.774730,0:46:16,Marydel,Delray Beach,1.23,SP001,Non-Billable,Failed,Essentials,USD,Maryland,Florida,21649,33483,39.113,-75.7497,26.455,-80.0905,United States,United States
9328583,sms,1011231016,1011231016,2024-08-15 10:04:26.898842,2024-08-15 11:00:33.898842,0:56:07,Lazear,Grand Tower,4.88,SP002,Billable,Failed,Essentials,USD,Colorado,Illinois,81419,62942,38.7788,-107.7805,37.6343,-89.5013,United States,United States
4633587,sms,1011231018,1011231001,2024-08-15 09:48:27.023654,2024-08-15 10:09:12.023654,0:20:45,Zanesfield,Locust Mount,3.13,SP002,Non-Billable,Failed,Go5GPlus,USD,Ohio,Virginia,43360,23410,40.3387,-83.6779,37.6124,-75.7018,United States,United States
7795321,sms,1011231018,1011231019,2024-08-15 09:52:27.148062,2024-08-15 10:45:14.148062,0:52:47,Upper Marlboro,Hearne,0.11,SP001,Billable,Failed,EssentialsSaver,USD,Maryland,Texas,20773,77859,38.8153,-76.7514,30.877,-96.5956,United States,United States
1486112,sms,1011231014,1011231018,2024-08-15 09:59:27.271950,2024-08-15 10:39:18.271950,0:39:51,Hebbronville,Enchanted Oaks,3.84,SP004,Billable,Answered,Essentials,USD,Texas,Texas,78361,75156,27.3251,-98.6857,32.2667,-96.109,United States,United States
3494269,voice,1011231013,1011231017,2024-08-15 09:28:27.396056,2024-08-15 10:17:58.396056,0:49:31,Mona,Stonington,2.94,SP002,Billable,Answered,Go5GNext,USD,Iowa,Illinois,50472,62567,43.486,-92.9534,39.6385,-89.1921,United States,United States
5047134,voice,1011231008,1011231008,2024-08-15 09:17:27.520886,2024-08-15 09:39:37.520886,0:22:10,North Sioux City,Woods Bay,4.08,SP002,Non-Billable,Busy,Essentials,USD,South Dakota,Montana,57049,59911,42.535,-96.4998,48.0083,-114.0613,United States,United States
2518789,sms,1011231022,1011231010,2024-08-15 09:25:27.644663,2024-08-15 10:09:55.644663,0:44:28,Indian Lake Estates,Faunsdale,1.28,SP003,Billable,Missed,EssentialsSaver,USD,Florida,Alabama,33855,36738,27.7988,-81.3563,32.4576,-87.5938,United States,United States
8434193,voice,1011231014,1011231014,2024-08-15 09:12:27.768274,2024-08-15 09:19:31.768274,0:07:04,Sellersville,Hartstown,4.03,SP003,Non-Billable,Missed,Go5G,USD,Pennsylvania,Pennsylvania,18960,16131,40.36,-75.3083,41.5512,-80.3822,United States,United States
7298023,sms,1011231001,1011231017,2024-08-15 10:01:27.892678,2024-08-15 10:02:42.892678,0:01:15,Orient,Cliffdell,2.43,SP003,Billable,Failed,EssentialsSaver,USD,South Dakota,Washington,57467,98937,44.9017,-99.0888,46.9222,-121.0431,United States,United States
8307645,voice,1011231006,1011231001,2024-08-15 09:57:28.017707,2024-08-15 10:01:22.017707,0:03:54,Knightdale,White Mills,1.09,SP003,Non-Billable,Answered,Go5GPlus,USD,North Carolina,Pennsylvania,27545,18473,35.7911,-78.4966,41.535,-75.2021,United States,United States
4723218,sms,1011231014,1011231005,2024-08-15 09:59:28.142143,2024-08-15 10:18:52.142143,0:19:24,Elmira Heights,Sykesville,2.92,SP003,Billable,Answered,Go5GNext,USD,New York,Pennsylvania,14903,15865,42.1267,-76.8254,41.0475,-78.8185,United States,United States
6792529,sms,1011231012,1011231015,2024-08-15 09:30:28.266116,2024-08-15 09:45:56.266116,0:15:28,June Park,Parkdale,2.34,SP002,Non-Billable,Missed,Go5G,USD,Florida,Arkansas,32904,71661,28.072,-80.6876,33.1212,-91.5464,United States,United States
4657679,voice,1011231002,1011231005,2024-08-15 09:15:28.390574,2024-08-15 09:28:54.390574,0:13:26,Pastoria,Keasbey,0.16,SP003,Non-Billable,Answered,Go5G,USD,Virginia,New Jersey,23421,08832,37.7446,-75.6352,40.5143,-74.3078,United States,United States
7800068,sms,1011231004,1011231014,2024-08-15 09:42:28.515723,2024-08-15 10:12:42.515723,0:30:14,Lake Bronson,Duran,4.88,SP002,Non-Billable,Answered,Go5GNext,USD,Minnesota,New Mexico,56734,88318,48.7322,-96.664,34.4636,-105.3807,United States,United States
5407132,voice,1011231022,1011231010,2024-08-15 09:44:28.640106,2024-08-15 09:45:37.640106,0:01:09,Sweet Springs,Rio Chiquito,2.64,SP002,Non-Billable,Failed,Essentials,USD,Missouri,New Mexico,65351,87522,38.9649,-93.4152,35.9949,-105.9069,United States,United States
1066265,voice,1011231009,1011231003,2024-08-15 09:38:28.764429,2024-08-15 09:55:56.764429,0:17:28,Pollard,Custar,1.65,SP001,Billable,Answered,EssentialsSaver,USD,Alabama,Ohio,36441,43511,31.0235,-87.1736,41.2846,-83.8438,United States,United States
4951437,voice,1011231016,1011231003,2024-08-15 10:00:28.888970,2024-08-15 10:57:16.888970,0:56:48,Gann Valley,Farmers,0.93,SP001,Billable,Failed,Go5GPlus,USD,South Dakota,Kentucky,57341,40319,44.0336,-98.9887,38.1413,-83.5404,United States,United States
9118704,sms,1011231019,1011231009,2024-08-15 09:38:29.014066,2024-08-15 10:05:04.014066,0:26:35,Canton Valley,Radium,1.04,SP004,Billable,Missed,Go5GPlus,USD,Connecticut,Kansas,06019,67550,41.8316,-72.8977,38.1738,-98.8944,United States,United States
5054931,voice,1011231008,1011231021,2024-08-15 10:05:29.141090,2024-08-15 10:55:58.141090,0:50:29,Lomas,Slick,3.83,SP001,Billable,Failed,Go5G,USD,Puerto Rico,Oklahoma,00729,74071,18.2688,-65.9096,35.7799,-96.28,United States,United States
5799716,sms,1011231019,1011231010,2024-08-15 09:55:29.315009,2024-08-15 10:09:09.315009,0:13:40,Minnesota Lake,New Kingman-Butler,5.0,SP004,Non-Billable,Answered,Go5GPlus,USD,Minnesota,Arizona,56068,86409,43.8409,-93.8279,35.2645,-114.0091,United States,United States
6020822,sms,1011231002,1011231001,2024-08-15 10:08:29.444117,2024-08-15 10:58:10.444117,0:49:41,Beal City,Arcadia,2.61,SP004,Billable,Busy,EssentialsSaver,USD,Michigan,Oklahoma,48858,73007,43.6692,-84.9086,35.6655,-97.3255,United States,United States
5857087,voice,1011231022,1011231010,2024-08-15 09:43:29.569087,2024-08-15 10:41:46.569087,0:58:17,Caddo Valley,Conehatta,0.32,SP002,Non-Billable,Answered,Go5GNext,USD,Arkansas,Mississippi,71923,39057,34.1898,-93.0679,32.4601,-89.2785,United States,United States
9272145,sms,1011231006,1011231015,2024-08-15 09:32:29.693304,2024-08-15 09:47:20.693304,0:14:51,East Tulare Villa,Paxtang,0.39,SP003,Billable,Busy,Essentials,USD,California,Pennsylvania,93274,17111,36.2038,-119.2803,40.2623,-76.8342,United States,United States
8655165,sms,1011231012,1011231013,2024-08-15 09:39:29.817238,2024-08-15 10:12:58.817238,0:33:29,Yeager,Willsboro Point,1.95,SP003,Non-Billable,Answered,Go5GPlus,USD,Oklahoma,New York,74848,12996,35.1568,-96.3401,44.4246,-73.3807,United States,United States
4208049,voice,1011231017,1011231011,2024-08-15 09:25:29.942040,2024-08-15 09:36:07.942040,0:10:38,Post Falls,Park Ridge,4.48,SP001,Billable,Failed,Essentials,USD,Idaho,Wisconsin,83854,54481,47.7213,-116.9384,44.52,-89.5463,United States,United States
1632565,voice,1011231005,1011231018,2024-08-15 09:15:30.068307,2024-08-15 09:52:27.068307,0:36:57,Monte Verde,Shenandoah Farms,3.0,SP003,Billable,Busy,Go5GNext,USD,Puerto Rico,Virginia,00731,22630,18.0972,-66.6196,38.9752,-78.0482,United States,United States
